peId,peMonth,peDay,pePday,peType,peDesc,peReading,peDisplay,peIndex,peFlag
323,0,0,-10,Vespers,"",Prov_23015_24005,Proverbs 23:15-24:5,3,0
324,0,0,-9,6th Hour,"",Isa_66010_66024,Isaiah 66:10-24,1,0
325,0,0,-9,Vespers,"",Gen_49033_50026,Genesis 49:33-50:26,2,0
326,0,0,-9,Vespers,"",Prov_31008_31031,Proverbs 31:8-31,3,0
327,0,0,-8,Epistle,"",Heb_12028_13008,Hebrews 12:28-13:8,69,0
328,0,0,-8,Gospel,"",John_11001_11045,John 11:1-45,79,0
329,0,0,-7,Vespers,"",Gen_49001_49002|Gen_49008_49012,"Genesis 49:1-2,8-12",1,0
330,0,0,-7,Vespers,"",Zeph_3014_3019,Zephaniah 3:14-19,2,0
331,0,0,-7,Vespers,"",Zech_9009_9015,Zechariah 9:9-15,3,0
332,0,0,-7,Matins Gospel,"",Matt_21001_21011|Matt_21015_21017,"Matthew 21:1-11, 15-17",39,0
333,0,0,-7,Epistle,"",Phil_4004_4009,Philippians 4:4-9,69,0
334,0,0,-7,Gospel,"",John_12001_12018,John 12:1-18,79,0
335,0,0,-6,6th Hour,"",Ezek_1001_1020,Ezekiel 1:1-20,1,0
336,0,0,-6,Vespers,"",Exod_1001_1020,Exodus 1:1-20,2,0
337,0,0,-6,Vespers,"",Job_1001_1012,Job 1:1-12,3,0
338,0,0,-6,Gospel,Matins,Matt_21018_21043,Matthew 21:18-43,49,0
339,0,0,-6,Gospel,Presanctified,Matt_24003_24035,Matthew 24:3-35,79,0
340,0,0,-5,6th Hour,"",Ezek_1021_1028,"Ezekiel 1:21-28 (1:1-28,2:1 LXX)",1,0
341,0,0,-5,Vespers,"",Exod_2005_2010,Exodus 2:5-10,2,0
342,0,0,-5,Vespers,"",Job_1013_1022,Job 1:13-22,3,0
343,0,0,-5,Gospel,Matins,Matt_22015_23039,Matthew 22:15-23:39,49,0
344,0,0,-5,Gospel,Presanctified,Matt_24036_26002,Matthew 24:36-26:2,79,0
345,0,0,-4,6th Hour,"",Ezek_2003_3003,Ezekiel 2:3-3:3,1,0
346,0,0,-4,Vespers,"",Exod_2011_2022,Exodus 2:11-22,2,0
347,0,0,-4,Vespers,"",Job_2001_2010,Job 2:1-10,3,0
348,0,0,-4,Gospel,Matins,John_12017_12050,John 12:17-50,49,0
349,0,0,-4,Gospel,Presanctified,Matt_26006_26016,Matthew 26:6-16,79,0
350,0,0,-3,1st Hour,"",Jer_11018_12005|Jer_12009_12011|Jer_12014_12015,"Jeremiah 11:18-12:5, 9-11, 14-15",0,0
351,0,0,-3,Vespers,"",Exod_19010_19019,Exodus 19:10-19,1,0
352,0,0,-3,Vespers,"",Job_38001_38023|Job_42001_42005,"Job 38:1-23; 42:1-5",2,0
353,0,0,-3,Vespers,Theotokos,Isa_50004_50011,Isaiah 50:4-11,3,0
354,0,0,-3,Gospel,Matins,Luke_22001_22039,Luke 22:1-39,49,0
355,0,0,-3,Epistle,"",1Cor_11023_11032,1 Corinthians 11:23-32,69,0
356,0,0,-3,Gospel,Composite,Matt_26002_26020|John_13003_13017|Matt_26021_26039|Luke_22043_22045|Matt_26040_27002,"Matt. 26:2-20; John 13:3-17; Matt. 26:21-39; Luke 22:43-45; Matt. 26:40-27:2",79,0
357,0,0,-3,Gospel,At the Washing of the Feet,John_13001_13011,John 13:1-11,109,0
358,0,0,-3,Gospel,After the Washing of the Feet,John_13012_13017,John 13:12-17,119,0
359,0,0,-2,Matins 1st Gospel,"",John_13031_18001,John 13:31-18:1,21,0
360,0,0,-2,Matins 2nd Gospel,"",John_18001_18028,John 18:1-28,22,0
361,0,0,-2,Matins 3rd Gospel,"",Matt_26057_26075,Matthew 26:57-75,23,0
362,0,0,-2,Matins 4th Gospel,"",John_18028_19016,John 18:28-19:16,24,0
363,0,0,-2,Matins 5th Gospel,"",Matt_27003_27032,Matthew 27:3-32,25,0
364,0,0,-2,Matins 6th Gospel,"",Mark_15016_15032,Mark 15:16-32,26,0
365,0,0,-2,Matins 7th Gospel,"",Matt_27033_27054,Matthew 27:33-54,27,0
366,0,0,-2,Matins 8th Gospel,"",Luke_23032_23049,Luke 23:32-49,28,0
367,0,0,-2,Matins 9th Gospel,"",John_19025_19037,John 19:25-37,29,0
368,0,0,-2,Matins 10th Gospel,"",Mark_15043_15047,Mark 15:43-47,30,0
369,0,0,-2,Matins 11th Gospel,"",John_19038_19042,John 19:38-42,31,0
370,0,0,-2,Matins 12th Gospel,"",Matt_27062_27066,Matthew 27:62-66,32,0
371,0,0,-2,1st Hour,"",Zech_11010_11013,Zechariah 11:10-13,41,0
372,0,0,-2,1st Hour,Epistle,Gal_6014_6018,Galatians 6:14-18,42,0
373,0,0,-2,1st Hour,Gospel,Matt_27001_27056,Matthew 27:1-56,43,0
374,0,0,-2,3rd Hour,"",Isa_50004_50011,Isaiah 50:4-11,44,0
375,0,0,-2,3rd Hour,Epistle,Rom_5006_5011,Romans 5:6-11,45,0
376,0,0,-2,3rd Hour,Gospel,Mark_15016_15041,Mark 15:16-41,46,0
377,0,0,-2,6th Hour,"",Isa_52013_54001,Isaiah 52:13-54:1,47,0
378,0,0,-2,6th Hour,alternate,Amos_8009_8012,Amos 8:9-12,48,0
379,0,0,-2,6th Hour,Epistle,Heb_2011_2018,Hebrews 2:11-18,49,0
380,0,0,-2,6th Hour,Gospel,Luke_23032_23049,Luke 23:32-49,50,0
381,0,0,-2,9th Hour,"",Jer_11018_12005|Jer_9011_9011|Jer_9014_9015,"Jeremiah 11:18-12:5, 9:11, 14-15",51,0
382,0,0,-2,9th Hour,Epistle,Heb_10019_10031,Hebrews 10:19-31,52,0
383,0,0,-2,9th Hour,Gospel,John_18028_19037,John 18:28-19:37,53,0
384,0,0,-2,Vespers,"",Exod_33011_33023,Exodus 33:11-23,54,0
385,0,0,-2,Vespers,"",Job_42012_42017,Job 42:12-17 LXX,55,0
386,0,0,-2,Vespers,Theotokos,Isa_52013_54001,Isaiah 52:13-54:1,56,0
387,0,0,-2,Epistle,Vespers,1Cor_1018_2002,1 Corinthians 1:18-2:2,69,0
388,0,0,-2,Gospel,Composite,Matt_27001_27038|Luke_23039_23043|Matt_27039_27054|John_19031_19037|Matt_27055_27061,"Matt. 27:1-38; Luke 23:39-43; Matt. 27:39-54; John 19:31-37; Matt. 27:55-61",79,0
389,0,0,-1,Matins,"",Ezek_37001_37014,Ezekiel 37:1-14,1,0
390,0,0,-1,Matins Epistle,composite,1Cor_5006_5008|Gal_3013_3014,"1 Corinthians 5:6-8; Galatians 3:13-14",2,0
391,0,0,-1,Matins Gospel,"",Matt_27062_27066,Matthew 27:62-66,3,0
392,0,0,-1,Vespers,"",Gen_1001_1013,Genesis 1:1-13,11,0
393,0,0,-1,Vespers,"",Isa_60001_60016,Isaiah 60:1-16,12,0
394,0,0,-1,Vespers,"",Exod_12001_12011,Exodus 12:1-11,13,0
395,0,0,-1,Vespers,"",Jonah_1001_4011,Jonah 1:1-4:11,14,0
396,0,0,-1,Vespers,"",Josh_5010_5015,Joshua 5:10-15,15,0
397,0,0,-1,Vespers,"",Exod_13020_15019,Exodus 13:20-15:19,16,0
398,0,0,-1,Vespers,"",Zeph_3008_3015,Zephaniah 3:8-15,17,0
399,0,0,-1,Vespers,"",3Kg_17008_17024,3[1] Kings 17:8-24,18,0
400,0,0,-1,Vespers,"",Isa_61010_62005,Isaiah 61:10-62:5,19,0
401,0,0,-1,Vespers,"",Gen_22001_22018,Genesis 22:1-18,20,0
402,0,0,-1,Vespers,"",Isa_61001_61009,Isaiah 61:1-9,21,0
403,0,0,-1,Vespers,"",4Kg_4008_4037,4[2] Kings 4:8-37,22,0
404,0,0,-1,Vespers,"",Isa_63011_64005,Isaiah 63:11-64:5,23,0
405,0,0,-1,Vespers,"",Jer_31031_31034,Jeremiah 31:31-34,24,0
406,0,0,-1,Vespers,"",Dan_3001_3088,"Daniel 3:1-23; Song of the Three: 1-66 with verses",25,0
407,0,0,-1,Epistle,"",Rom_6003_6011,Romans 6:3-11,69,0
408,0,0,-1,Gospel,"",Matt_28001_28020,Matthew 28:1-20,79,0
409,0,0,0,Epistle,"",Acts_1001_1008,Acts 1:1-8,69,0
410,0,0,0,Gospel,"",John_1001_1017,John 1:1-17,79,0
411,0,0,1,Vespers Gospel,"",John_20019_20025,John 20:19-25,1,0
412,0,0,1,Cross Procession,1st Reading,Matt_28001_28020,Matthew 28:1-20,2,0
413,0,0,1,Cross Procession,2nd Reading,Mark_16001_16008,Mark 16:1-8,3,0
414,0,0,1,Cross Procession,3rd Reading,Luke_24001_24012,Luke 24:1-12,4,0
415,0,0,1,Cross Procession,4th Reading,John_20001_20010,John 20:1-10,5,0
416,0,0,1,Cross Procession,5th Reading,Luke_24036_24053,Luke 24:36-53,6,0
417,0,0,1,Epistle,"",Acts_1012_1017|Acts_1021_1026,"Acts 1:12-17, 21-26",69,0
418,0,0,1,Gospel,"",John_1018_1028,John 1:18-28,79,0
419,0,0,2,Epistle,"",Acts_2014_2021,Acts 2:14-21,69,0
420,0,0,2,Gospel,"",Luke_24012_24035,Luke 24:12-35,79,0
421,0,0,3,Epistle,"",Acts_2022_2036,Acts 2:22-36,69,0
422,0,0,3,Gospel,"",John_1035_1051,John 1:35-51,79,0
423,0,0,4,Epistle,"",Acts_2038_2043,Acts 2:38-43,69,0
424,0,0,4,Gospel,"",John_3001_3015,John 3:1-15,79,0
425,0,0,5,Epistle,Theotokos,Phil_2005_2011,Philippians 2:5-11,49,0
426,0,0,5,Gospel,Theotokos,Luke_10038_10042|Luke_11027_11028,"Luke 10:38-42; 11:27-28",59,0
427,0,0,5,Epistle,"",Acts_3001_3008,Acts 3:1-8,69,0
428,0,0,5,Gospel,"",John_2012_2022,John 2:12-22,79,0
429,0,0,6,Epistle,"",Acts_3011_3016,Acts 3:11-16,69,0
430,0,0,6,Gospel,"",John_3022_3033,John 3:22-33,79,0
432,0,0,7,Epistle,"",Acts_5012_5020,Acts 5:12-20,69,0
433,0,0,7,Gospel,"",John_20019_20031,John 20:19-31,79,0
434,0,0,8,Epistle,"",Acts_3019_3026,Acts 3:19-26,69,0
435,0,0,8,Gospel,"",John_2001_2011,John 2:1-11,79,0
436,0,0,9,Epistle,"",Acts_4001_4010,Acts 4:1-10,69,0
437,0,0,9,Gospel,"",John_3016_3021,John 3:16-21,79,0
438,0,0,10,Epistle,"",Acts_4013_4022,Acts 4:13-22,69,0
439,0,0,10,Gospel,"",John_5017_5024,John 5:17-24,79,0
440,0,0,11,Epistle,"",Acts_4023_4031,Acts 4:23-31,69,0
441,0,0,11,Gospel,"",John_5024_5030,John 5:24-30,79,0
442,0,0,12,Epistle,"",Acts_5001_5011,Acts 5:1-11,69,0
443,0,0,12,Gospel,"",John_5030_6002,John 5:30-6:2,79,0
444,0,0,13,Epistle,"",Acts_5021_5033,Acts 5:21-33,69,0
445,0,0,13,Gospel,"",John_6014_6027,John 6:14-27,79,0
447,0,0,14,Epistle,"",Acts_6001_6007,Acts 6:1-7,69,0
448,0,0,14,Gospel,"",Mark_15043_16008,Mark 15:43-16:8,79,0
449,0,0,15,Epistle,"",Acts_6008_7005|Acts_7047_7060,"Acts 6:8-7:5, 47-60",69,0
450,0,0,15,Gospel,"",John_4046_4054,John 4:46-54,79,0
451,0,0,16,Epistle,"",Acts_8005_8017,Acts 8:5-17,69,0
452,0,0,16,Gospel,"",John_6027_6033,John 6:27-33,79,0
453,0,0,17,Epistle,"",Acts_8018_8025,Acts 8:18-25,69,0
454,0,0,17,Gospel,"",John_6035_6039,John 6:35-39,79,0
455,0,0,18,Epistle,"",Acts_8026_8039,Acts 8:26-39,69,0
456,0,0,18,Gospel,"",John_6040_6044,John 6:40-44,79,0
457,0,0,19,Epistle,"",Acts_8040_9019,Acts 8:40-9:19,69,0
458,0,0,19,Gospel,"",John_6048_6054,John 6:48-54,79,0
459,0,0,20,Epistle,"",Acts_9020_9031,Acts 9:20-31,69,0
460,0,0,20,Gospel,"",John_15017_16002,John 15:17-16:2,79,0
1524,7,25,999,Gospel,Saint,Luke_8016_8021,Luke 8:16-21,37,0
462,0,0,21,Epistle,"",Acts_9032_9042,Acts 9:32-42,69,0
463,0,0,21,Gospel,"",John_5001_5015,John 5:1-15,79,0
464,0,0,22,Epistle,"",Acts_10001_10016,Acts 10:1-16,69,0
465,0,0,22,Gospel,"",John_6056_6069,John 6:56-69,79,0
466,0,0,23,Epistle,"",Acts_10021_10033,Acts 10:21-33,69,0
467,0,0,23,Gospel,"",John_7001_7013,John 7:1-13,79,0
468,0,0,24,Vespers,"",Comp_19001_19003,"Composite 19 - Micah 4:2-3, 5; 6:2-5, 8; 5:4, 5",4,0
469,0,0,24,Vespers,"",Comp_20001_20004,"Composite 20 - Isaiah 55:1; 12:3-4; 55:2-13",5,0
470,0,0,24,Vespers,"",Prov_9001_9011,Proverbs 9:1-11,6,0
471,0,0,24,Epistle,"",Acts_14006_14018,Acts 14:6-18,69,0
472,0,0,24,Gospel,"",John_7014_7030,John 7:14-30,79,0
473,0,0,24,Epistle,Blessing of Waters,Heb_2011_2018,Hebrews 2:11-18,89,0
474,0,0,24,Gospel,Blessing of Waters,John_5001_5004,John 5:1-4,99,0
475,0,0,25,Epistle,"",Acts_10034_10043,Acts 10:34-43,69,0
476,0,0,25,Gospel,"",John_8012_8020,John 8:12-20,79,0
477,0,0,26,Epistle,"",Acts_10044_11010,Acts 10:44-11:10,69,0
478,0,0,26,Gospel,"",John_8021_8030,John 8:21-30,79,0
479,0,0,27,Epistle,"",Acts_12001_12011,Acts 12:1-11,69,0
480,0,0,27,Gospel,"",John_8031_8042,John 8:31-42,79,0
482,0,0,28,Epistle,"",Acts_11019_11026|Acts_11029_11030,"Acts 11:19-26, 29-30",69,0
483,0,0,28,Gospel,"",John_4005_4042,John 4:5-42,79,0
484,0,0,29,Epistle,"",Acts_12012_12017,Acts 12:12-17,69,0
485,0,0,29,Gospel,"",John_8042_8051,John 8:42-51,79,0
486,0,0,30,Epistle,"",Acts_12025_13012,Acts 12:25-13:12,69,0
487,0,0,30,Gospel,"",John_8051_8059,John 8:51-59,79,0
488,0,0,31,Epistle,"",Acts_13013_13024,Acts 13:13-24,69,0
489,0,0,31,Gospel,"",John_6005_6014,John 6:5-14,79,0
490,0,0,32,Epistle,"",Acts_14020_14027,Acts 14:20-27,69,0
491,0,0,32,Gospel,"",John_9039_10009,John 9:39-10:9,79,0
492,0,0,33,Epistle,"",Acts_15005_15034,Acts 15:5-34,69,0
493,0,0,33,Gospel,"",John_10017_10028,John 10:17-28,79,0
494,0,0,34,Epistle,"",Acts_15035_15041,Acts 15:35-41,69,0
495,0,0,34,Gospel,"",John_10027_10038,John 10:27-38,79,0
1523,7,25,999,Epistle,Saint,Gal_4022_4031,Galatians 4:22-31,36,0
497,0,0,35,Epistle,"",Acts_16016_16034,Acts 16:16-34,69,0
498,0,0,35,Gospel,"",John_9001_9038,John 9:1-38,79,0
499,0,0,36,Epistle,"",Acts_17001_17015,Acts 17:1-15,69,0
500,0,0,36,Gospel,"",John_11047_11057,John 11:47-57,79,0
501,0,0,37,Epistle,"",Acts_17019_17028,Acts 17:19-28,69,0
502,0,0,37,Gospel,"",John_12019_12036,John 12:19-36,79,0
503,0,0,38,Epistle,"",Acts_18022_18028,Acts 18:22-28,69,0
504,0,0,38,Gospel,"",John_12036_12047,John 12:36-47,79,0
505,0,0,39,Vespers,"",Isa_2002_2003,Isaiah 2:2-3,4,0
506,0,0,39,Vespers,"",Comp_21001_21004,"Composite 21 - Isaiah 62:10-63:3, 7-9",5,0
507,0,0,39,Vespers,"",Comp_22001_22001,"Composite 22 - Zechariah 14:1, 4, 8-11",6,0
508,0,0,39,Matins Gospel,"",Mark_16009_16020,Mark 16:9-20,29,0
509,0,0,39,Epistle,"",Acts_1001_1012,Acts 1:1-12,69,0
510,0,0,39,Gospel,"",Luke_24036_24053,Luke 24:36-53,79,0
511,0,0,40,Epistle,"",Acts_19001_19008,Acts 19:1-8,69,0
512,0,0,40,Gospel,"",John_14001_14011,John 14:1-11,79,0
513,0,0,41,Epistle,"",Acts_20007_20012,Acts 20:7-12,69,0
514,0,0,41,Gospel,"",John_14010_14021,John 14:10-21,79,0
515,0,0,42,Vespers,"",Gen_14014_14020,Genesis 14:14-20,4,0
516,0,0,42,Vespers,"",Deut_1008_1011|Deut_1015_1017,"Deuteronomy 1:8-11, 15-17",5,0
517,0,0,42,Vespers,"",Deut_10014_10021,Deuteronomy 10:14-21,6,0
1522,6,19,999,Matins Gospel,"",John_21015_21025,John 21:15-25,29,0
519,0,0,42,Epistle,"",Acts_20016_20018|Acts_20028_20036,"Acts 20:16-18, 28-36",69,0
520,0,0,42,Gospel,"",John_17001_17013,John 17:1-13,79,0
521,0,0,43,Epistle,"",Acts_21008_21014,Acts 21:8-14,69,0
522,0,0,43,Gospel,"",John_14027_15007,John 14:27-15:7,79,0
523,0,0,44,Epistle,"",Acts_21026_21032,Acts 21:26-32,69,0
524,0,0,44,Gospel,"",John_16002_16013,John 16:2-13,79,0
525,0,0,45,Epistle,"",Acts_23001_23011,Acts 23:1-11,69,0
526,0,0,45,Gospel,"",John_16015_16023,John 16:15-23,79,0
527,0,0,46,Epistle,"",Acts_25013_25019,Acts 25:13-19,69,0
528,0,0,46,Gospel,"",John_16023_16033,John 16:23-33,79,0
529,0,0,47,Epistle,"",Acts_27001_27044,Acts 27:1-44,69,0
530,0,0,47,Gospel,"",John_17018_17026,John 17:18-26,79,0
531,0,0,48,Epistle,Departed,1Thess_4013_4017,1 Thessalonians 4:13-17,49,0
532,0,0,48,Epistle,"Departed, variant",1Cor_15047_15057,1 Corinthians 15:47-57,50,0
533,0,0,48,Gospel,Departed,John_5024_5030,John 5:24-30,59,0
534,0,0,48,Gospel,"Departed, variant",John_6035_6039,John 6:35-39,60,0
535,0,0,48,Epistle,"",Acts_28001_28031,Acts 28:1-31,69,0
536,0,0,48,Gospel,"",John_21015_21025,John 21:15-25,79,0
537,0,0,49,Vespers,"",Num_11016_11017|Num_11024_11029,"Numbers 11:16-17, 24-29",4,0
538,0,0,49,Vespers,"",Joel_2023_2032,Joel 2:23-32,5,0
539,0,0,49,Vespers,"",Ezek_36024_36028,Ezekiel 36:24-28,6,0
540,0,0,49,Matins Gospel,"",John_20019_20023,John 20:19-23,39,0
541,0,0,49,Epistle,"",Acts_2001_2011,Acts 2:1-11,69,0
542,0,0,49,Gospel,"",John_7037_7052|John_8012_8012,"John 7:37-52, 8:12",79,0
543,0,0,50,Epistle,"",Eph_5009_5019,Ephesians 5:9-19,69,0
544,0,0,50,Gospel,"",Matt_18010_18020,Matthew 18:10-20,79,0
545,0,0,51,Epistle,"",Rom_1001_1007|Rom_1013_1017,"Romans 1:1-7, 13-17",69,0
546,0,0,51,Gospel,"",Matt_4025_5013,Matthew 4:25-5:13,79,0
547,0,0,52,Epistle,"",Rom_1018_1027,Romans 1:18-27,69,0
548,0,0,52,Gospel,"",Matt_5020_5026,Matthew 5:20-26,79,0
549,0,0,53,Epistle,"",Rom_1028_2009,Romans 1:28-2:9,69,0
550,0,0,53,Gospel,"",Matt_5027_5032,Matthew 5:27-32,79,0
551,0,0,54,Epistle,"",Rom_2014_2029,Romans 2:14-29,69,0
552,0,0,54,Gospel,"",Matt_5033_5041,Matthew 5:33-41,79,0
553,0,0,55,Epistle,"",Rom_1007_1012,Romans 1:7-12,69,0
554,0,0,55,Gospel,"",Matt_5042_5048,Matthew 5:42-48,79,0
555,0,0,56,Vespers,,Isa_43009_43014,Isaiah 43:9-14,3,0
556,0,0,56,Vespers,,Wis_3001_3009,Wisdom of Solomon 3:1-9,5,0
557,0,0,56,Vespers,,Wis_5015_6003,Wisdom of Solomon 5:15-6:3,6,0
558,0,0,56,Epistle,"",Heb_11033_12002,Hebrews 11:33-12:2,69,0
559,0,0,56,Gospel,"",Matt_10032_10033|Matt_10037_10038|Matt_19027_19030,"Matthew 10:32-33, 37-38, 19:27-30",79,0
560,0,0,57,Epistle,"",Rom_2028_3018,Romans 2:28-3:18,69,0
561,0,0,57,Gospel,"",Matt_6031_6034|Matt_7009_7011,"Matthew 6:31-34, 7:9-11",79,0
562,0,0,58,Epistle,"",Rom_4004_4012,Romans 4:4-12,69,0
563,0,0,58,Gospel,"",Matt_7015_7021,Matthew 7:15-21,79,0
564,0,0,59,Epistle,"",Rom_4013_4025,Romans 4:13-25,69,0
565,0,0,59,Gospel,"",Matt_7021_7023,Matthew 7:21-23,79,0
566,0,0,60,Epistle,"",Rom_5010_5016,Romans 5:10-16,69,0
567,0,0,60,Gospel,"",Matt_8023_8027,Matthew 8:23-27,79,0
568,0,0,61,Epistle,"",Rom_5017_6002,Romans 5:17-6:2,69,0
569,0,0,61,Gospel,"",Matt_9014_9017,Matthew 9:14-17,79,0
570,0,0,62,Epistle,"",Rom_3019_3026,Romans 3:19-26,69,0
571,0,0,62,Gospel,"",Matt_7001_7008,Matthew 7:1-8,79,0
572,0,0,63,Vespers,"",Isa_43009_43014,Isaiah 43:9-14,4,0
573,0,0,63,Vespers,"",Wis_3001_3009,Wisdom of Solomon 3:1-9,5,0
574,0,0,63,Vespers,"",Wis_5015_6003,Wisdom of Solomon 5:15-6:3,6,0
575,0,0,63,Epistle,Saints,Heb_11033_12002,Hebrews 11:33-12:2,49,0
576,0,0,63,Gospel,Saints,Matt_4025_5012,Matthew 4:25-5:12,59,0
577,0,0,63,Epistle,"",Rom_2010_2016,Romans 2:10-16,69,0
578,0,0,63,Gospel,"",Matt_4018_4023,Matthew 4:18-23,79,0
579,0,0,64,Epistle,"",Rom_7001_7013,Romans 7:1-13,69,0
580,0,0,64,Gospel,"",Matt_9036_10008,Matthew 9:36-10:8,79,0
581,0,0,65,Epistle,"",Rom_7014_8002,Romans 7:14-8:2,69,0
582,0,0,65,Gospel,"",Matt_10009_10015,Matthew 10:9-15,79,0
583,0,0,66,Epistle,"",Rom_8002_8013,Romans 8:2-13,69,0
584,0,0,66,Gospel,"",Matt_10016_10022,Matthew 10:16-22,79,0
585,0,0,67,Epistle,"",Rom_8022_8027,Romans 8:22-27,69,0
586,0,0,67,Gospel,"",Matt_10023_10031,Matthew 10:23-31,79,0
587,0,0,68,Epistle,"",Rom_9006_9019,Romans 9:6-19,69,0
588,0,0,68,Gospel,"",Matt_10032_10036|Matt_11001_11001,"Matthew 10:32-36, 11:1",79,0
589,0,0,69,Epistle,"",Rom_3028_4003,Romans 3:28-4:3,69,0
590,0,0,69,Gospel,"",Matt_7024_8004,Matthew 7:24-8:4,79,0
591,0,0,70,Epistle,"",Rom_5001_5010,Romans 5:1-10,69,0
592,0,0,70,Gospel,"",Matt_6022_6033,Matthew 6:22-33,79,0
593,0,0,71,Epistle,"",Rom_9018_9033,Romans 9:18-33,69,0
594,0,0,71,Gospel,"",Matt_11002_11015,Matthew 11:2-15,79,0
595,0,0,72,Epistle,"",Rom_10011_11002,Romans 10:11-11:2,69,0
596,0,0,72,Gospel,"",Matt_11016_11020,Matthew 11:16-20,79,0
597,0,0,73,Epistle,"",Rom_11002_11012,Romans 11:2-12,69,0
598,0,0,73,Gospel,"",Matt_11020_11026,Matthew 11:20-26,79,0
599,0,0,74,Epistle,"",Rom_11013_11024,Romans 11:13-24,69,0
600,0,0,74,Gospel,"",Matt_11027_11030,Matthew 11:27-30,79,0
601,0,0,75,Epistle,"",Rom_11025_11036,Romans 11:25-36,69,0
602,0,0,75,Gospel,"",Matt_12001_12008,Matthew 12:1-8,79,0
603,0,0,76,Epistle,"",Rom_6011_6017,Romans 6:11-17,69,0
604,0,0,76,Gospel,"",Matt_8014_8023,Matthew 8:14-23,79,0
605,0,0,77,Epistle,"",Rom_6018_6023,Romans 6:18-23,69,0
606,0,0,77,Gospel,"",Matt_8005_8013,Matthew 8:5-13,79,0
607,0,0,78,Epistle,"",Rom_12004_12005|Rom_12015_12021,"Romans 12:4-5, 15-21",69,0
608,0,0,78,Gospel,"",Matt_12009_12013,Matthew 12:9-13,79,0
609,0,0,79,Epistle,"",Rom_14009_14018,Romans 14:9-18,69,0
610,0,0,79,Gospel,"",Matt_12014_12016|Matt_12022_12030,"Matthew 12:14-16, 22-30",79,0
611,0,0,80,Epistle,"",Rom_15007_15016,Romans 15:7-16,69,0
612,0,0,80,Gospel,"",Matt_12038_12045,Matthew 12:38-45,79,0
613,0,0,81,Epistle,"",Rom_15017_15029,Romans 15:17-29,69,0
614,0,0,81,Gospel,"",Matt_12046_13003,Matthew 12:46-13:3,79,0
615,0,0,82,Epistle,"",Rom_16001_16016,Romans 16:1-16,69,0
616,0,0,82,Gospel,"",Matt_13004_13009,Matthew 13:4-9,79,0
617,0,0,83,Epistle,"",Rom_8014_8021,Romans 8:14-21,69,0
618,0,0,83,Gospel,"",Matt_9009_9013,Matthew 9:9-13,79,0
619,0,0,84,Epistle,"",Rom_10001_10010,Romans 10:1-10,69,0
620,0,0,84,Gospel,"",Matt_8028_9001,Matthew 8:28-9:1,79,0
621,0,0,85,Epistle,"",Rom_16017_16024,Romans 16:17-24,69,0
622,0,0,85,Gospel,"",Matt_13010_13023,Matthew 13:10-23,79,0
623,0,0,86,Epistle,"",1Cor_1001_1009,1 Corinthians 1:1-9,69,0
624,0,0,86,Gospel,"",Matt_13024_13030,Matthew 13:24-30,79,0
625,0,0,87,Epistle,"",1Cor_2009_3008,1 Corinthians 2:9-3:8,69,0
626,0,0,87,Gospel,"",Matt_13031_13036,Matthew 13:31-36,79,0
627,0,0,88,Epistle,"",1Cor_3018_3023,1 Corinthians 3:18-23,69,0
628,0,0,88,Gospel,"",Matt_13036_13043,Matthew 13:36-43,79,0
629,0,0,89,Epistle,"",1Cor_4005_4008,1 Corinthians 4:5-8,69,0
630,0,0,89,Gospel,"",Matt_13044_13054,Matthew 13:44-54,79,0
631,0,0,90,Epistle,"",Rom_9001_9005,Romans 9:1-5,69,0
632,0,0,90,Gospel,"",Matt_9018_9026,Matthew 9:18-26,79,0
633,0,0,91,Epistle,"",Rom_12006_12014,Romans 12:6-14,69,0
634,0,0,91,Gospel,"",Matt_9001_9008,Matthew 9:1-8,79,0
635,0,0,92,Epistle,"",1Cor_5009_6011,1 Corinthians 5:9-6:11,69,0
636,0,0,92,Gospel,"",Matt_13054_13058,Matthew 13:54-58,79,0
637,0,0,93,Epistle,"",1Cor_6020_7012,1 Corinthians 6:20-7:12,69,0
638,0,0,93,Gospel,"",Matt_14001_14013,Matthew 14:1-13,79,0
639,0,0,94,Epistle,"",1Cor_7012_7024,1 Corinthians 7:12-24,69,0
640,0,0,94,Gospel,"",Matt_14035_15011,Matthew 14:35-15:11,79,0
641,0,0,95,Epistle,"",1Cor_7024_7035,1 Corinthians 7:24-35,69,0
642,0,0,95,Gospel,"",Matt_15012_15021,Matthew 15:12-21,79,0
643,0,0,96,Epistle,"",1Cor_7035_8007,1 Corinthians 7:35-8:7,69,0
644,0,0,96,Gospel,"",Matt_15029_15031,Matthew 15:29-31,79,0
645,0,0,97,Epistle,"",Rom_12001_12003,Romans 12:1-3,69,0
646,0,0,97,Gospel,"",Matt_10037_11001,Matthew 10:37-11:1,79,0
647,0,0,98,Epistle,"",Rom_15001_15007,Romans 15:1-7,69,0
648,0,0,98,Gospel,"",Matt_9027_9035,Matthew 9:27-35,79,0
649,0,0,99,Epistle,"",1Cor_9013_9018,1 Corinthians 9:13-18,69,0
650,0,0,99,Gospel,"",Matt_16001_16006,Matthew 16:1-6,79,0
651,0,0,100,Epistle,"",1Cor_10005_10012,1 Corinthians 10:5-12,69,0
652,0,0,100,Gospel,"",Matt_16006_16012,Matthew 16:6-12,79,0
653,0,0,101,Epistle,"",1Cor_10012_10022,1 Corinthians 10:12-22,69,0
